Model 	GenomeIDSpeciesA 	GenomeIDSpeciesB 	GRSpeciesAFull 	GRSpeciesBFull 	GRASolo 	GRBSolo 	PercentChangeRawA 	PercentChangeRawB 	TypeOfInteraction
1035197.3X428125.8 	1035197.3 	428125.8 	60.0139190769 	1.80531425391 	60.019681731 	2.38869688949 	-9.60127400512e-05 	-0.24422631358 	Amensalism
1035197.3X620833.3 	1035197.3 	620833.3 	23.2978501742 	122.112963776 	60.019681731 	117.271730005 	-0.611829828112 	0.0412821894142 	Amensalism
1035197.3X699246.3 	1035197.3 	699246.3 	60.0129719659 	0.625794386855 	60.019681731 	1.22331770253 	-0.000111792747087 	-0.488444918633 	Amensalism
1073372.3X645127.4 	1073372.3 	645127.4 	11.0340058784 	26.7201956058 	2.39485497698 	23.8832932274 	3.60737956346 	0.118781876159 	Mutualism
1077975.4X1035187.4 	1077975.4 	1035187.4 	130.057520169 	11.5834070747 	128.148389783 	3.62233176535 	0.0148978101811 	2.19777641173 	Commensalism
1077975.4X1035195.3 	1077975.4 	1035195.3 	125.062662306 	100.259439926 	128.148389783 	107.189399143 	-0.0240793308619 	-0.0646515352489 	Neutralism
1077975.4X1076135.3 	1077975.4 	1076135.3 	129.755388968 	171.730199085 	128.148389783 	187.733921963 	0.012540143405 	-0.0852468361107 	Neutralism
1077975.4X1105030.3 	1077975.4 	1105030.3 	130.057520169 	26.1286193949 	128.148389783 	19.877492208 	0.0148978101811 	0.314482688333 	Commensalism
1077975.4X267747.3 	1077975.4 	267747.3 	129.384287272 	117.871580489 	128.148389783 	154.353403393 	0.00964426857874 	-0.236352565619 	Amensalism
1077975.4X457394.3 	1077975.4 	457394.3 	118.570566008 	71.9332260583 	128.148389783 	17.8136687039 	-0.0747401024017 	3.03809160561 	Commensalism
1077975.4X596320.3 	1077975.4 	596320.3 	117.490434057 	91.5796617865 	128.148389783 	97.6127807015 	-0.0831688618487 	-0.0618066494125 	Neutralism
1077975.4X699246.3 	1077975.4 	699246.3 	124.052275401 	11.8196182794 	128.148389783 	1.22331770253 	-0.031963838086 	8.66193676014 	Commensalism
1077975.4X871541.3 	1077975.4 	871541.3 	109.408387446 	93.2663609983 	128.148389783 	95.5096417611 	-0.146236736714 	-0.0234874796035 	Amensalism
1077975.4X997830.4 	1077975.4 	997830.4 	130.057520169 	11.8829754465 	128.148389783 	2.41581420921 	0.0148978101811 	3.91882836072 	Commensalism
1077975.4X997894.4 	1077975.4 	997894.4 	134.505499939 	50.0897063914 	128.148389783 	43.0367913625 	0.0496074134585 	0.163881060962 	Commensalism
1095735.3X562973.4 	1095735.3 	562973.4 	14.6987420072 	109.613632603 	2.41488782995 	107.85272389 	5.08671832493 	0.0163269748736 	Commensalism
1095740.3X365659.3 	1095740.3 	365659.3 	3.62372138824 	0.0 	2.41581425883 	3.5915994704 	0.499999999998 	-1.0 	Parasitism
1095740.3X762966.3 	1095740.3 	762966.3 	15.1441145988 	48.830541889 	2.41581425883 	30.6111346383 	5.26874129228 	0.595188890121 	Mutualism
1095740.3X762968.3 	1095740.3 	762968.3 	2.9350867835 	70.5835578813 	2.41581425883 	70.6057106106 	0.214947205801 	-0.000313752656951 	Commensalism
1095742.3X1105030.3 	1095742.3 	1105030.3 	122.695387798 	24.7082598662 	113.518232184 	19.877492208 	0.0808430103027 	0.243027018079 	Commensalism
1095745.3X1160721.7 	1095745.3 	1160721.7 	164.565030742 	18.3213882321 	152.237658433 	9.4465812583 	0.0809745265126 	0.939472887718 	Commensalism
1095745.3X1227268.3 	1095745.3 	1227268.3 	166.395656025 	75.7959370468 	152.237658433 	86.5823178198 	0.0929993126387 	-0.124579487413 	Amensalism
1095745.3X267747.3 	1095745.3 	267747.3 	169.790199995 	78.7619371321 	152.237658433 	154.353403393 	0.115296975418 	-0.489729831667 	Parasitism
1095745.3X562981.3 	1095745.3 	562981.3 	183.379189291 	17.5009454584 	152.237658433 	14.5931177728 	0.20455865637 	0.199260208193 	Mutualism
1095745.3X862512.3 	1095745.3 	862512.3 	188.744267814 	33.8273572223 	152.237658433 	26.1459817409 	0.239800124074 	0.293787992263 	Mutualism
1095752.3X862512.3 	1095752.3 	862512.3 	54.2139513324 	25.627656916 	52.218508655 	26.1459817409 	0.0382133218431 	-0.0198242632477 	Neutralism
1097667.3X1035187.4 	1097667.3 	1035187.4 	155.395133658 	7.79803054471 	140.768548444 	3.62233176535 	0.103905207347 	1.15276541462 	Mutualism
1097667.3X1076135.3 	1097667.3 	1076135.3 	153.895971341 	168.218524061 	140.768548444 	187.733921963 	0.0932553687745 	-0.103952432773 	Amensalism
1097667.3X1077975.4 	1097667.3 	1077975.4 	150.63552371 	104.566437257 	140.768548444 	128.148389783 	0.070093606669 	-0.184020669834 	Amensalism
1097667.3X267747.3 	1097667.3 	267747.3 	159.097780211 	122.566975597 	140.768548444 	154.353403393 	0.130208288496 	-0.205932795113 	Parasitism
1097667.3X428125.8 	1097667.3 	428125.8 	139.646856608 	6.17725480897 	140.768548444 	2.38869688949 	-0.00796834128361 	1.58603543888 	Commensalism
1097667.3X699246.3 	1097667.3 	699246.3 	144.939499755 	4.96593886347 	140.768548444 	1.22331770253 	0.0296298523861 	3.05940243749 	Commensalism
1105029.3X267747.3 	1105029.3 	267747.3 	19.1553802749 	160.809531701 	19.8774294792 	154.353403393 	-0.0363250794101 	0.0418269255234 	Neutralism
1105030.3X1105030.3 	1105030.3 	1105030.3 	14.4589845645 	11.7440246861 	19.877492208 	19.877492208 	-0.272595133571 	-0.409179761551 	Competition
1105030.3X457394.3 	1105030.3 	457394.3 	26.132063846 	17.8136687039 	19.877492208 	17.8136687039 	0.31465597232 	0.0 	Commensalism
1105030.3X553177.6 	1105030.3 	553177.6 	15.6234396745 	72.9588452251 	19.877492208 	27.8995483491 	-0.214013543006 	1.6150547067 	Parasitism
1105030.3X553178.3 	1105030.3 	553178.3 	13.4673149977 	53.0965492905 	19.877492208 	14.5910863199 	-0.322484201891 	2.63897163833 	Parasitism
1105030.3X596320.3 	1105030.3 	596320.3 	21.9168080485 	122.863631436 	19.877492208 	97.6127807015 	0.102594221603 	0.258683858333 	Mutualism
1105030.3X796942.3 	1105030.3 	796942.3 	22.784853499 	8.4438595255 	19.877492208 	8.34351810845 	0.146263988464 	0.0120262718611 	Commensalism
1105030.3X866778.4 	1105030.3 	866778.4 	18.4735636319 	85.192936518 	19.877492208 	62.2460612132 	-0.0706290593104 	0.368647828594 	Commensalism
1105030.3X997894.4 	1105030.3 	997894.4 	28.858077277 	23.7273208264 	19.877492208 	43.0367913625 	0.45179668416 	-0.448673563358 	Parasitism
1105031.3X1125778.3 	1105031.3 	1125778.3 	5.64388692925 	35.3552394999 	15.2857115578 	24.7246638119 	-0.630773686399 	0.429958351259 	Parasitism
1118055.3X562973.4 	1118055.3 	562973.4 	30.9330099436 	105.060962704 	19.6083269215 	107.85272389 	0.577544584372 	-0.025884939066 	Commensalism
1121877.3X1415765.3 	1121877.3 	1415765.3 	74.2568747878 	1.84041906895 	64.6822823126 	2.39948159421 	0.14802496345 	-0.232993045918 	Parasitism
1125724.3X1203573.3 	1125724.3 	1203573.3 	-1.37577341871e-27 	30.6631641159 	20.863353896 	25.3374074362 	-1.0 	0.21019343408 	Parasitism
1160721.7X1160721.7 	1160721.7 	1160721.7 	-5.04870979341e-29 	9.4465812583 	9.4465812583 	9.4465812583 	-1.0 	0.0 	Amensalism
1197728.3X1077975.4 	1197728.3 	1077975.4 	63.69184768 	127.922965933 	63.69184768 	128.148389783 	0.0 	-0.00175908452991 	Neutralism
1197728.3X1105030.3 	1197728.3 	1105030.3 	63.6905915761 	19.3349984115 	63.69184768 	19.877492208 	-1.9721580481e-05 	-0.0272918631195 	Neutralism
1197728.3X1203573.3 	1197728.3 	1203573.3 	63.6905915761 	24.6093264767 	63.69184768 	25.3374074362 	-1.9721580481e-05 	-0.0287354166496 	Neutralism
1197728.3X1235815.4 	1197728.3 	1235815.4 	63.2230970085 	12.0268558392 	63.69184768 	46.3929172715 	-0.00735966514671 	-0.740760949159 	Amensalism
1197728.3X1332188.3 	1197728.3 	1332188.3 	63.6905915761 	27.5260709064 	63.69184768 	36.8896643112 	-1.9721580481e-05 	-0.253827015768 	Amensalism
1197728.3X1400053.5 	1197728.3 	1400053.5 	63.6905915761 	51.1765353039 	63.69184768 	54.3494132372 	-1.9721580481e-05 	-0.0583792490906 	Neutralism
1197728.3X267747.3 	1197728.3 	267747.3 	63.6905915761 	153.153465286 	63.69184768 	154.353403393 	-1.9721580481e-05 	-0.00777396598081 	Neutralism
1197728.3X411486.3 	1197728.3 	411486.3 	63.6905915761 	12.2673644478 	63.69184768 	13.1434750176 	-1.9721580481e-05 	-0.0666574531185 	Neutralism
1197728.3X457394.3 	1197728.3 	457394.3 	63.69184768 	17.8136687039 	63.69184768 	17.8136687039 	0.0 	0.0 	Neutralism
1197728.3X552395.3 	1197728.3 	552395.3 	63.6905915761 	17.5244478895 	63.69184768 	16.1579856101 	-1.9721580481e-05 	0.0845688511163 	Neutralism
1197728.3X596320.3 	1197728.3 	596320.3 	42.3765157591 	99.9293961593 	63.69184768 	97.6127807015 	-0.334663425498 	0.0237327063234 	Amensalism
1197728.3X679201.3 	1197728.3 	679201.3 	63.6905915761 	123.399012462 	63.69184768 	126.132923418 	-1.9721580481e-05 	-0.0216748401759 	Neutralism
1197728.3X713605.5 	1197728.3 	713605.5 	63.6905915761 	3.3212839176 	63.69184768 	3.87438055954 	-1.9721580481e-05 	-0.142757437851 	Amensalism
1197728.3X857291.3 	1197728.3 	857291.3 	63.2230970085 	26.766959264 	63.69184768 	63.7648148707 	-0.00735966514671 	-0.580223681065 	Amensalism
1197728.3X871541.3 	1197728.3 	871541.3 	63.6905915761 	97.5054939269 	63.69184768 	95.5096417611 	-1.9721580481e-05 	0.0208968657928 	Neutralism
1197728.3X888056.4 	1197728.3 	888056.4 	63.69184768 	116.122814092 	63.69184768 	115.248285445 	0.0 	0.00758821394716 	Neutralism
1197728.3X925409.4 	1197728.3 	925409.4 	34.2287725353 	90.0870500303 	63.69184768 	90.0870500303 	-0.462587854143 	0.0 	Amensalism
1197728.3X95617.3 	1197728.3 	95617.3 	63.69184768 	108.305280191 	63.69184768 	108.580864297 	0.0 	-0.00253805408333 	Neutralism
1197728.3X997894.4 	1197728.3 	997894.4 	63.6905915761 	42.5113328962 	63.69184768 	43.0367913625 	-1.9721580481e-05 	-0.0122095177095 	Neutralism
1203556.3X1118055.3 	1203556.3 	1118055.3 	18.1165545727 	19.116957177 	19.8774037601 	19.6083269215 	-0.0885854716567 	-0.025059238683 	Neutralism
1203556.3X1197728.3 	1203556.3 	1197728.3 	19.3349123775 	63.6905915761 	19.8774037601 	63.69184768 	-0.0272918631199 	-1.9721580481e-05 	Neutralism
1203556.3X196627.13 	1203556.3 	196627.13 	21.2208787916 	127.412236961 	19.8774037601 	115.244156971 	0.0675880536369 	0.105585222798 	Commensalism
1203556.3X523794.5 	1203556.3 	523794.5 	27.6617881802 	87.2144428184 	19.8774037601 	87.1775203867 	0.391619776609 	0.000423531565663 	Commensalism
1203556.3X537013.3 	1203556.3 	537013.3 	10.5358734646 	10.2022555494 	19.8774037601 	1.27699415409 	-0.469957264452 	6.98927349567 	Parasitism
1203556.3X562973.4 	1203556.3 	562973.4 	27.2481263841 	116.618791136 	19.8774037601 	107.85272389 	0.3708091214 	0.0812781256683 	Commensalism
1203556.3X635013.3 	1203556.3 	635013.3 	9.27971814678 	12.0191590469 	19.8774037601 	2.38864222342 	-0.533152404671 	4.03179543971 	Parasitism
1203556.3X762963.3 	1203556.3 	762963.3 	29.3857232519 	15.0072510001 	19.8774037601 	31.4884377538 	0.478348158872 	-0.523404396324 	Parasitism
1203556.3X997353.4 	1203556.3 	997353.4 	19.2732009308 	70.6342896305 	19.8774037601 	70.6356690236 	-0.0303964660874 	-1.95282796788e-05 	Neutralism
1203559.3X1076135.3 	1203559.3 	1076135.3 	15.6924768589 	243.979145129 	29.7796084846 	187.733921963 	-0.473046233398 	0.299600746513 	Parasitism
1203559.3X1097667.3 	1203559.3 	1097667.3 	17.9719413887 	177.77614125 	29.7796084846 	140.768548444 	-0.396501757302 	0.262896742313 	Parasitism
1203559.3X267747.3 	1203559.3 	267747.3 	22.9567280249 	177.252786201 	29.7796084846 	154.353403393 	-0.229112497004 	0.148356837651 	Parasitism
1203559.3X428125.8 	1203559.3 	428125.8 	30.1723090611 	4.88806205674 	29.7796084846 	2.38869688949 	0.0131868952106 	1.04632997943 	Commensalism
1203564.3X936563.3 	1203564.3 	936563.3 	21.7575445095 	29.1724239753 	20.4305148357 	31.3887442221 	0.0649533153947 	-0.0706087580668 	Neutralism
1203566.3X663917.3 	1203566.3 	663917.3 	19.4059294915 	145.882781899 	22.6689527598 	123.627647296 	-0.143942391291 	0.180017456368 	Parasitism
1203573.3X411486.3 	1203573.3 	411486.3 	15.2814104636 	16.1236185859 	25.3374074362 	13.1434750176 	-0.396883422186 	0.22673939459 	Parasitism
1203603.3X267747.3 	1203603.3 	267747.3 	64.5315065857 	150.140049018 	56.9687115201 	154.353403393 	0.132753486323 	-0.0272968025478 	Commensalism
1203603.3X313596.4 	1203603.3 	313596.4 	61.7509467583 	39.4742809903 	56.9687115201 	67.2073111238 	0.0839449429449 	-0.412649006035 	Amensalism
1203603.3X340101.3 	1203603.3 	340101.3 	63.9428631373 	39.326686764 	56.9687115201 	47.191686496 	0.12242073642 	-0.166660704797 	Parasitism
1203603.3X411483.3 	1203603.3 	411483.3 	59.7697505096 	12.5864914744 	56.9687115201 	17.5198883854 	0.0491680242498 	-0.281588375592 	Amensalism
1218103.5X267747.3 	1218103.5 	267747.3 	125.319656302 	122.89255885 	96.991699722 	154.353403393 	0.292065781517 	-0.203823458709 	Parasitism
1227268.3X1203556.3 	1227268.3 	1203556.3 	86.5823178198 	27.6126383498 	86.5823178198 	19.8774037601 	0.0 	0.389147128219 	Commensalism
1227268.3X537013.3 	1227268.3 	537013.3 	84.4101025558 	9.13396560879 	86.5823178198 	1.27699415409 	-0.0250884397496 	6.15270745722 	Commensalism
1227268.3X762963.3 	1227268.3 	762963.3 	86.4882422456 	47.8586905027 	86.5823178198 	31.4884377538 	-0.00108654488086 	0.519881388746 	Commensalism
1227268.3X862512.3 	1227268.3 	862512.3 	86.0591376176 	33.7872569369 	86.5823178198 	26.1459817409 	-0.00604257561329 	0.292254284873 	Commensalism
1227268.3X944560.4 	1227268.3 	944560.4 	84.1235099993 	84.8378683012 	86.5823178198 	85.6749235987 	-0.0283984984742 	-0.00977013182318 	Neutralism
1227268.3X997353.4 	1227268.3 	997353.4 	55.6686541431 	67.9562486975 	86.5823178198 	70.6356690236 	-0.35704361416 	-0.0379329645084 	Amensalism
1227272.3X445970.5 	1227272.3 	445970.5 	47.1894272745 	25.1604765492 	47.1613598282 	25.1604765492 	0.000595136493143 	0.0 	Neutralism
1235797.3X879304.3 	1235797.3 	879304.3 	13.8320479582 	23.925429573 	22.0694443632 	2.3925429573 	-0.373248925956 	9.0 	Parasitism
1235815.4X1077975.4 	1235815.4 	1077975.4 	46.3929172715 	127.101313117 	46.3929172715 	128.148389783 	0.0 	-0.00817081406776 	Neutralism
1235815.4X1105030.3 	1235815.4 	1105030.3 	46.3920736749 	19.4789813695 	46.3929172715 	19.877492208 	-1.81837368637e-05 	-0.0200483458542 	Neutralism
1235815.4X1321817.3 	1235815.4 	1321817.3 	46.3920736749 	14.1994945235 	46.3929172715 	14.6511250878 	-1.81837368637e-05 	-0.0308256575241 	Neutralism
1235815.4X267747.3 	1235815.4 	267747.3 	46.3920736749 	153.083132971 	46.3929172715 	154.353403393 	-1.81837368637e-05 	-0.0082296236693 	Neutralism
1235815.4X457394.3 	1235815.4 	457394.3 	46.3929172715 	17.8136687039 	46.3929172715 	17.8136687039 	0.0 	0.0 	Neutralism
1235815.4X552395.3 	1235815.4 	552395.3 	46.3920736749 	17.4331560716 	46.3929172715 	16.1579856101 	-1.81837368637e-05 	0.0789189006768 	Neutralism
1235815.4X596320.3 	1235815.4 	596320.3 	42.947208571 	99.2274784957 	46.3929172715 	97.6127807015 	-0.074272300669 	0.0165418686221 	Neutralism
1235815.4X679201.3 	1235815.4 	679201.3 	46.3920736749 	123.256876393 	46.3929172715 	126.132923418 	-1.81837368637e-05 	-0.022801715421 	Neutralism
1235815.4X997830.4 	1235815.4 	997830.4 	46.3867311452 	2.00418044893 	46.3929172715 	2.41581420921 	-0.000133342041497 	-0.170391315156 	Amensalism
1235815.4X997894.4 	1235815.4 	997894.4 	50.1393300417 	42.6196161495 	46.3929172715 	43.0367913625 	0.0807539812225 	-0.00969345529238 	Neutralism
1236489.4X1203619.3 	1236489.4 	1203619.3 	51.7670487052 	27.1178999708 	51.7670487052 	26.1269503715 	0.0 	0.0379282535929 	Neutralism
1268240.3X999421.3 	1268240.3 	999421.3 	69.2289990865 	54.3969063097 	93.6925318894 	75.5233951232 	-0.261104405117 	-0.279734362829 	Competition
1296619.3X176279.9 	1296619.3 	176279.9 	31.7191618874 	26.8374026109 	46.3246845898 	44.6964484443 	-0.315285961075 	-0.399562973234 	Competition
1321775.3X1476577.3 	1321775.3 	1476577.3 	9.05974305798 	10.9329642919 	19.8754959567 	1.18775713882 	-0.544175245855 	8.20471360228 	Parasitism
1321817.3X1077975.4 	1321817.3 	1077975.4 	16.6740626764 	128.116363151 	14.6511250878 	128.148389783 	0.138073873268 	-0.000249918333381 	Commensalism
1321817.3X1105030.3 	1321817.3 	1105030.3 	13.4436861291 	12.7593215546 	14.6511250878 	19.877492208 	-0.0824127124343 	-0.358102047226 	Amensalism
1321817.3X1235797.3 	1321817.3 	1235797.3 	10.9583400682 	21.4184646332 	14.6511250878 	22.0694443632 	-0.25204788011 	-0.029496879001 	Amensalism
1321817.3X1414720.3 	1321817.3 	1414720.3 	5.46044222653 	21.2147713856 	14.6511250878 	7.09094914168 	-0.627302190528 	1.99180983557 	Parasitism
1321817.3X267747.3 	1321817.3 	267747.3 	13.0846244282 	154.812814963 	14.6511250878 	154.353403393 	-0.106920161436 	0.00297636177694 	Amensalism
1321817.3X537011.5 	1321817.3 	537011.5 	14.2287415568 	82.5197427506 	14.6511250878 	73.0927528114 	-0.0288294263047 	0.128972977164 	Commensalism
1321817.3X537013.3 	1321817.3 	537013.3 	6.64479190717 	9.65342642206 	14.6511250878 	1.27699415409 	-0.546465417 	6.55949147546 	Parasitism
1321817.3X552395.3 	1321817.3 	552395.3 	2.6094721231 	32.9422103132 	14.6511250878 	16.1579856101 	-0.821892714214 	1.03875725032 	Parasitism
1321817.3X997830.4 	1321817.3 	997830.4 	14.1828147435 	7.58033451464 	14.6511250878 	2.41581420921 	-0.0319641216284 	2.13779697368 	Commensalism
1332188.3X1077975.4 	1332188.3 	1077975.4 	36.8896643112 	127.24358587 	36.8896643112 	128.148389783 	0.0 	-0.00706059525627 	Neutralism
1332188.3X1105030.3 	1332188.3 	1105030.3 	36.8896643112 	19.0228683046 	36.8896643112 	19.877492208 	0.0 	-0.0429945535612 	Neutralism
1332188.3X1235815.4 	1332188.3 	1235815.4 	33.8494148118 	46.3920736749 	36.8896643112 	46.3929172715 	-0.0824146696959 	-1.81837368637e-05 	Neutralism
1332188.3X1321817.3 	1332188.3 	1321817.3 	36.8896643112 	13.515448632 	36.8896643112 	14.6511250878 	0.0 	-0.0775146242349 	Neutralism
1332188.3X267747.3 	1332188.3 	267747.3 	36.8896643112 	152.638238703 	36.8896643112 	154.353403393 	0.0 	-0.0111119330854 	Neutralism
1332188.3X457394.3 	1332188.3 	457394.3 	36.8896643112 	17.8136687039 	36.8896643112 	17.8136687039 	0.0 	0.0 	Neutralism
1332188.3X552395.3 	1332188.3 	552395.3 	36.8896643112 	15.2787847007 	36.8896643112 	16.1579856101 	0.0 	-0.0544127795763 	Neutralism
1332188.3X596320.3 	1332188.3 	596320.3 	36.8896643112 	96.8020567076 	36.8896643112 	97.6127807015 	0.0 	-0.0083055106931 	Neutralism
1332188.3X679201.3 	1332188.3 	679201.3 	36.8896643112 	122.35778011 	36.8896643112 	126.132923418 	0.0 	-0.0299298803651 	Neutralism
1332188.3X713605.5 	1332188.3 	713605.5 	36.8896643112 	3.00305334041 	36.8896643112 	3.87438055954 	0.0 	-0.224894587855 	Amensalism
1332188.3X857291.3 	1332188.3 	857291.3 	27.700835678 	63.7648148707 	36.8896643112 	63.7648148707 	-0.249089516123 	0.0 	Amensalism
1332188.3X871541.3 	1332188.3 	871541.3 	36.8896643112 	94.5019520383 	36.8896643112 	95.5096417611 	0.0 	-0.0105506596425 	Neutralism
1332188.3X888056.4 	1332188.3 	888056.4 	36.8896643112 	114.986786905 	36.8896643112 	115.248285445 	0.0 	-0.00226900156467 	Neutralism
1332188.3X925409.4 	1332188.3 	925409.4 	36.8896643112 	89.1112266795 	36.8896643112 	90.0870500303 	0.0 	-0.0108320047162 	Neutralism
1332188.3X997830.4 	1332188.3 	997830.4 	36.8896643112 	1.53294595523 	36.8896643112 	2.41581420921 	0.0 	-0.365453705262 	Amensalism
1332188.3X997894.4 	1332188.3 	997894.4 	36.8896643112 	42.2090042643 	36.8896643112 	43.0367913625 	0.0 	-0.0192344055398 	Neutralism
1339350.3X267747.3 	1339350.3 	267747.3 	17.8140740078 	156.902522077 	17.8140740078 	154.353403393 	0.0 	0.0165148200685 	Neutralism
1339350.3X537011.5 	1339350.3 	537011.5 	56.1580998111 	61.6606055828 	17.8140740078 	73.0927528114 	2.15245686004 	-0.156406029174 	Parasitism
1381118.3X457416.3 	1381118.3 	457416.3 	20.8939040927 	107.229483828 	24.6279547368 	95.1081764187 	-0.151618381794 	0.127447585115 	Parasitism
1400053.5X1203573.3 	1400053.5 	1203573.3 	57.001750171 	21.1685848242 	54.3494132372 	25.3374074362 	0.048801574402 	-0.164532327252 	Amensalism
1414719.3X1095745.3 	1414719.3 	1095745.3 	92.6904593967 	155.755008788 	94.1890723412 	152.237658433 	-0.0159106880156 	0.0231043382512 	Neutralism
1414719.3X1227268.3 	1414719.3 	1227268.3 	93.9604065694 	83.0054759552 	94.1890723412 	86.5823178198 	-0.00242773143546 	-0.041311458906 	Neutralism
1414719.3X267747.3 	1414719.3 	267747.3 	89.6885745442 	142.712039667 	94.1890723412 	154.353403393 	-0.0477815279961 	-0.0754201946319 	Neutralism
1414719.3X562981.3 	1414719.3 	562981.3 	110.488642711 	6.63420246999 	94.1890723412 	14.5931177728 	0.173051607417 	-0.545388273207 	Parasitism
1414719.3X862512.3 	1414719.3 	862512.3 	113.77418769 	17.4441882611 	94.1890723412 	26.1459817409 	0.207934050755 	-0.332815710117 	Parasitism
1459803.3X267747.3 	1459803.3 	267747.3 	72.4614504777 	174.792586006 	143.915531457 	154.353403393 	-0.496500136267 	0.132418088385 	Parasitism
1476577.3X1077975.4 	1476577.3 	1077975.4 	8.68104608553 	124.278819082 	1.18775713882 	128.148389783 	6.30877197181 	-0.0301960150069 	Commensalism
1476577.3X1105030.3 	1476577.3 	1105030.3 	10.9329642919 	9.06065299871 	1.18775713882 	19.877492208 	8.20471360228 	-0.544175245856 	Parasitism
1476577.3X1197728.3 	1476577.3 	1197728.3 	0.636683349554 	63.6905915761 	1.18775713882 	63.69184768 	-0.463961673018 	-1.9721580481e-05 	Amensalism
1476577.3X1235815.4 	1476577.3 	1235815.4 	0.782943518386 	46.3920736749 	1.18775713882 	46.3929172715 	-0.340821879493 	-1.81837368637e-05 	Amensalism
1476577.3X1332188.3 	1476577.3 	1332188.3 	0.321148621562 	36.8245664005 	1.18775713882 	36.8896643112 	-0.729617603578 	-0.00176466530437 	Amensalism
1476577.3X267747.3 	1476577.3 	267747.3 	7.93477203157 	149.16609521 	1.18775713882 	154.353403393 	5.68046671515 	-0.033606697805 	Commensalism
1476577.3X457394.3 	1476577.3 	457394.3 	9.10545780713 	17.8136687039 	1.18775713882 	17.8136687039 	6.66609394255 	0.0 	Commensalism
1476577.3X552395.3 	1476577.3 	552395.3 	-0.0 	16.1579856101 	1.18775713882 	16.1579856101 	-1.0 	0.0 	Amensalism
1476577.3X596320.3 	1476577.3 	596320.3 	4.629083505 	95.7882091186 	1.18775713882 	97.6127807015 	2.89733166293 	-0.0186919332672 	Commensalism
1476577.3X635013.3 	1476577.3 	635013.3 	1.53032107817e-15 	2.38864222342 	1.18775713882 	2.38864222342 	-1.0 	0.0 	Amensalism
1476577.3X679201.3 	1476577.3 	679201.3 	0.684458592989 	125.547635104 	1.18775713882 	126.132923418 	-0.423738598895 	-0.00464025012772 	Amensalism
1476577.3X713605.5 	1476577.3 	713605.5 	-1.63869890772e-15 	3.87438055954 	1.18775713882 	3.87438055954 	-1.0 	0.0 	Amensalism
1476577.3X754027.3 	1476577.3 	754027.3 	3.68294600663 	80.3680162911 	1.18775713882 	81.146377763 	2.10075678458 	-0.00959206674848 	Commensalism
1476577.3X857291.3 	1476577.3 	857291.3 	0.640725692558 	63.7648148707 	1.18775713882 	63.7648148707 	-0.460558331651 	0.0 	Amensalism
1476577.3X871541.3 	1476577.3 	871541.3 	7.15879316314 	92.9774418434 	1.18775713882 	95.5096417611 	5.02715229331 	-0.0265125056592 	Commensalism
1476577.3X888056.4 	1476577.3 	888056.4 	10.9973336678 	113.951471172 	1.18775713882 	115.248285445 	8.25890765744 	-0.0112523519807 	Commensalism
1476577.3X925409.4 	1476577.3 	925409.4 	1.81046869937 	90.0291693283 	1.18775713882 	90.0870500303 	0.524275157099 	-0.000642497473061 	Commensalism
1476577.3X997894.4 	1476577.3 	997894.4 	10.9329642919 	32.581667581 	1.18775713882 	43.0367913625 	8.20471360228 	-0.24293455554 	Parasitism
1479623.3X1105029.3 	1479623.3 	1105029.3 	133.824645196 	27.8542852323 	118.691038032 	19.8774294792 	0.127504211059 	0.401302178506 	Mutualism
1514668.3X1035187.4 	1514668.3 	1035187.4 	2.85039634338 	10.1530409873 	7.62721135959 	3.62233176535 	-0.626285911194 	1.80290201036 	Parasitism
1514668.3X1035197.3 	1514668.3 	1035197.3 	5.91960865377 	60.0146434841 	7.62721135959 	60.019681731 	-0.223882966567 	-8.39432458603e-05 	Amensalism
1514668.3X1076135.3 	1514668.3 	1076135.3 	12.3717171487 	185.365618911 	7.62721135959 	187.733921963 	0.622049864023 	-0.0126152110777 	Commensalism
1514668.3X1077975.4 	1514668.3 	1077975.4 	11.2825440333 	124.013459055 	7.62721135959 	128.148389783 	0.479248902564 	-0.0322667396368 	Commensalism
1514668.3X1097667.3 	1514668.3 	1097667.3 	7.65273656973 	139.381617263 	7.62721135959 	140.768548444 	0.00334659798144 	-0.00985256434289 	Neutralism
1514668.3X267747.3 	1514668.3 	267747.3 	11.6067841994 	147.618347682 	7.62721135959 	154.353403393 	0.521759874244 	-0.0436339955126 	Commensalism
1514668.3X553175.3 	1514668.3 	553175.3 	5.81389838593 	32.1905791837 	7.62721135959 	32.1985560053 	-0.237742588761 	-0.000247738488604 	Amensalism
1514668.3X620833.3 	1514668.3 	620833.3 	0.0 	133.306390619 	7.62721135959 	117.271730005 	-1.0 	0.136730826887 	Parasitism
1514668.3X699246.3 	1514668.3 	699246.3 	1.35305422464e-26 	8.73115017767 	7.62721135959 	1.22331770253 	-1.0 	6.13727117626 	Parasitism
1519439.3X1105030.3 	1519439.3 	1105030.3 	10.2806001728 	24.0521190291 	6.40991737032 	19.877492208 	0.6038584554 	0.210017781791 	Mutualism
1519439.3X267747.3 	1519439.3 	267747.3 	14.4662255468 	146.812937574 	6.40991737032 	154.353403393 	1.25685055065 	-0.0488519569588 	Commensalism
1519439.3X553177.6 	1519439.3 	553177.6 	-1.71954971489e-13 	66.4534331608 	6.40991737032 	27.8995483491 	-1.0 	1.38188204086 	Parasitism
