ModelName 	ObjFuntionSpeciesA 	ObjFunctionSpeceisB 	GRSpeciesAFull 	GRSpeciesBFull 	GRASolo 	GRBSolo
A_267747_3XA_1414720_3 	A_267747_3 	A_1414720_3 	160.39161652 	16.8762981853 	154.353403393 	7.09094914168
A_267747_3XA_1476577_3 	A_267747_3 	A_1476577_3 	149.16609521 	7.93477203157 	154.353403393 	1.18775713882
A_267747_3XA_1514668_3_model 	A_267747_3 	A_1514668_3_model 	147.618347682 	11.6067841994 	154.353403393 	7.62721135959
A_267747_3XA_1539298_3 	A_267747_3 	A_1539298_3 	135.51517315 	93.1385905062 	154.353403393 	74.4521110572
A_267747_3XA_176279_9 	A_267747_3 	A_176279_9 	172.453112785 	33.9631754918 	154.353403393 	44.6964484443
A_267747_3XA_267747_3 	A_267747_3 	A_267747_3 	114.60189206 	132.653194037 	154.353403393 	154.353403393
A_267747_3XA_365659_3 	A_267747_3 	A_365659_3 	159.680640682 	4.82687138667 	154.353403393 	3.5915994704
A_267747_3XA_397291_3 	A_267747_3 	A_397291_3 	155.590748727 	25.3531581575 	154.353403393 	10.411622184
A_267747_3XA_428125_8 	A_267747_3 	A_428125_8 	148.018756669 	9.55899031724 	154.353403393 	2.38869688949
A_267747_3XA_435590_9 	A_267747_3 	A_435590_9 	157.485614292 	17.8141753371 	154.353403393 	17.8141753371
A_267747_3XA_457394_3 	A_267747_3 	A_457394_3 	156.902571625 	17.8136687039 	154.353403393 	17.8136687039
A_267747_3XA_457412_4 	A_267747_3 	A_457412_4 	156.543057689 	21.6434098347 	154.353403393 	16.9457019805
A_267747_3XA_525257_3 	A_267747_3 	A_525257_3 	125.988157786 	122.20019242 	154.353403393 	87.7224984404
A_267747_3XA_537011_5 	A_267747_3 	A_537011_5 	147.17631048 	81.638785032 	154.353403393 	73.0927528114
A_267747_3XA_548479_6 	A_267747_3 	A_548479_6 	147.961245472 	12.5056156446 	154.353403393 	7.6785484781
A_267747_3XA_552395_3_model 	A_267747_3 	A_552395_3_model 	160.159896853 	21.812858819 	154.353403393 	16.1579856101
A_267747_3XA_553177_6 	A_267747_3 	A_553177_6 	147.627108017 	71.3075499571 	154.353403393 	27.8995483491
A_267747_3XA_553178_3 	A_267747_3 	A_553178_3 	147.822301949 	53.1195455642 	154.353403393 	14.5910863199
A_267747_3XA_553206_4 	A_267747_3 	A_553206_4 	148.835093523 	21.8239208325 	154.353403393 	19.4600963475
A_267747_3XA_553220_3 	A_267747_3 	A_553220_3 	151.904605385 	21.4346699806 	154.353403393 	8.88257899999
A_267747_3XA_575604_3 	A_267747_3 	A_575604_3 	159.568708079 	21.8939655804 	154.353403393 	25.4832714542
A_267747_3XA_596320_3 	A_267747_3 	A_596320_3 	131.435878624 	113.800586167 	154.353403393 	97.6127807015
A_267747_3XA_620833_3 	A_267747_3 	A_620833_3 	102.899773279 	175.697753757 	154.353403393 	117.271730005
A_267747_3XA_635013_3 	A_267747_3 	A_635013_3 	149.310415402 	8.5962578466 	154.353403393 	2.38864222342
A_267747_3XA_665946_3 	A_267747_3 	A_665946_3 	134.994896249 	108.788956758 	154.353403393 	96.6712981155
A_267747_3XA_679201_3 	A_267747_3 	A_679201_3 	159.961505539 	107.712701056 	154.353403393 	126.132923418
A_267747_3XA_699246_3 	A_267747_3 	A_699246_3 	150.292821076 	8.43604466124 	154.353403393 	1.22331770253
A_267747_3XA_706433_3 	A_267747_3 	A_706433_3 	158.419484694 	4.4713419824 	154.353403393 	6.30304322756
A_267747_3XA_713605_5 	A_267747_3 	A_713605_5 	160.362183122 	13.6672466486 	154.353403393 	3.87438055954
A_267747_3XA_717959_3 	A_267747_3 	A_717959_3 	149.12511185 	72.9383822506 	154.353403393 	58.3503866084
A_267747_3XA_748671_3 	A_267747_3 	A_748671_3 	157.514492132 	21.1106945531 	154.353403393 	24.224237003
A_267747_3XA_762948_4 	A_267747_3 	A_762948_4 	147.102058808 	21.1294159466 	154.353403393 	20.8927089422
A_267747_3XA_762963_3 	A_267747_3 	A_762963_3 	158.293606888 	41.7294874599 	154.353403393 	31.4884377538
A_267747_3XA_762966_3_model 	A_267747_3 	A_762966_3_model 	147.417670339 	43.5903712674 	154.353403393 	30.6111346383
A_267747_3XA_857291_3 	A_267747_3 	A_857291_3 	149.244142998 	76.5210766498 	154.353403393 	63.7648148707
A_267747_3XA_857576_3 	A_267747_3 	A_857576_3 	140.875859838 	84.3400534041 	154.353403393 	61.8399334363
A_267747_3XA_862512_3 	A_267747_3 	A_862512_3 	176.824618926 	23.1775265939 	154.353403393 	26.1459817409
A_267747_3XA_866778_4 	A_267747_3 	A_866778_4 	145.127382918 	68.1718798554 	154.353403393 	62.2460612132
A_267747_3XA_871541_3 	A_267747_3 	A_871541_3 	143.528698696 	94.7108114868 	154.353403393 	95.5096417611
A_267747_3XA_875454_4 	A_267747_3 	A_875454_4 	150.694874889 	8.5398886214 	154.353403393 	1.23690291401
A_267747_3XA_888055_3 	A_267747_3 	A_888055_3 	153.260189169 	88.9420930693 	154.353403393 	91.0990569708
A_267747_3XA_888056_4 	A_267747_3 	A_888056_4 	159.864406457 	112.767449475 	154.353403393 	115.248285445
A_267747_3XA_925409_4 	A_267747_3 	A_925409_4 	147.505627205 	99.1045377537 	154.353403393 	90.0870500303
A_267747_3XA_927666_3 	A_267747_3 	A_927666_3 	159.349268087 	3.94493373534 	154.353403393 	3.60059435395
A_267747_3XA_997830_4 	A_267747_3 	A_997830_4 	159.171684138 	3.71407411462 	154.353403393 	2.41581420921
A_267747_3XA_997894_4 	A_267747_3 	A_997894_4 	160.39161652 	41.0886562115 	154.353403393 	43.0367913625
A_267747_3XA_999421_3 	A_267747_3 	A_999421_3 	147.763292254 	78.1334761216 	154.353403393 	75.5233951232
A_28037_92XA_1235797_3 	A_28037_92 	A_1235797_3 	11.132234562 	18.5168738433 	3.5951408443 	22.0694443632
A_28037_92XA_575593_3 	A_28037_92 	A_575593_3 	17.4673034405 	12.1833259005 	3.5951408443 	16.4575444641
A_28037_97XA_1203556_3 	A_28037_97 	A_1203556_3 	18.2961203712 	2.16668405369 	2.41581421667 	19.8774037601
A_28037_97XA_1227268_3 	A_28037_97 	A_1227268_3 	14.4088579283 	85.7702956222 	2.41581421667 	86.5823178198
A_28037_97XA_537013_3 	A_28037_97 	A_537013_3 	0.0 	2.55398830819 	2.41581421667 	1.27699415409
A_28037_97XA_592010_4 	A_28037_97 	A_592010_4 	0.0 	25.9525512315 	2.41581421667 	20.0428739029
A_28037_97XA_762963_3 	A_28037_97 	A_762963_3 	18.2961203712 	13.8234710962 	2.41581421667 	31.4884377538
A_28037_97XA_944560_4 	A_28037_97 	A_944560_4 	14.4150779767 	87.8941643076 	2.41581421667 	85.6749235987
A_28037_97XA_997353_4 	A_28037_97 	A_997353_4 	1.79168571544 	70.629160395 	2.41581421667 	70.6356690236
A_28037_98XA_1203564_3 	A_28037_98 	A_1203564_3 	9.85564294485 	17.9926121237 	2.41581421991 	20.4305148357
A_313596_4_modelXA_340101_3 	A_313596_4_model 	A_340101_3 	68.327593317 	37.9172485189 	67.2073111238 	47.191686496
A_334413_6XA_365659_3 	A_334413_6 	A_365659_3 	9.77903227274 	3.08424892419e-27 	3.72294543394 	3.5915994704
A_334413_6XA_762966_3_model 	A_334413_6 	A_762966_3_model 	12.3640886538 	43.178314448 	3.72294543394 	30.6111346383
A_397291_3XA_717959_3 	A_397291_3 	A_717959_3 	12.8067936913 	74.9640409825 	10.411622184 	58.3503866084
A_411471_5_modelXA_1118055_3 	A_411471_5_model 	A_1118055_3 	13.1183444167 	9.00411299673 	3.61187095849 	19.6083269215
A_411471_5_modelXA_1203556_3 	A_411471_5_model 	A_1203556_3 	14.9776030189 	6.50071307472 	3.61187095849 	19.8774037601
A_411471_5_modelXA_562973_4 	A_411471_5_model 	A_562973_4 	12.4074995808 	109.037210463 	3.61187095849 	107.85272389
A_411483_3_modelXA_1203556_3 	A_411483_3_model 	A_1203556_3 	12.1790082303 	24.3424789959 	17.5198883854 	19.8774037601
A_411483_3_modelXA_1203564_3 	A_411483_3_model 	A_1203564_3 	23.139277989 	12.3332779403 	17.5198883854 	20.4305148357
A_411483_3_modelXA_196627_13 	A_411483_3_model 	A_196627_13 	10.1024068462 	119.331704292 	17.5198883854 	115.244156971
A_411483_3_modelXA_313596_4_model 	A_411483_3_model 	A_313596_4_model 	4.10306925494 	121.608168545 	17.5198883854 	67.2073111238
A_411483_3_modelXA_340101_3 	A_411483_3_model 	A_340101_3 	13.8768136407 	47.0331278288 	17.5198883854 	47.191686496
A_411483_3_modelXA_585544_3 	A_411483_3_model 	A_585544_3 	11.7927189167 	145.269816769 	17.5198883854 	122.649823165
A_411485_10_modelXA_1095735_3 	A_411485_10_model 	A_1095735_3 	8.07880471372 	16.2415543025 	19.270666145 	2.41488782995
A_411485_10_modelXA_1203573_3 	A_411485_10_model 	A_1203573_3 	23.9153679453 	12.0294983331 	19.270666145 	25.3374074362
A_411485_10_modelXA_562973_4 	A_411485_10_model 	A_562973_4 	23.6768949555 	108.473250417 	19.270666145 	107.85272389
A_411902_9XA_411485_10_model 	A_411902_9 	A_411485_10_model 	50.6762683064 	8.80838844988 	48.94867752 	19.270666145
A_428125_8XA_1035187_4 	A_428125_8 	A_1035187_4 	8.41872358052e-27 	3.62233176535 	2.38869688949 	3.62233176535
A_428125_8XA_1076135_3 	A_428125_8 	A_1076135_3 	11.7025260522 	185.273417799 	2.38869688949 	187.733921963
A_428125_8XA_267747_3 	A_428125_8 	A_267747_3 	9.55899031724 	148.018756669 	2.38869688949 	154.353403393
A_428125_8XA_699246_3 	A_428125_8 	A_699246_3 	-2.63201139065e-14 	2.44663540505 	2.38869688949 	1.22331770253
A_435590_9XA_1203556_3 	A_435590_9 	A_1203556_3 	17.8141753371 	26.2265354981 	17.8141753371 	19.8774037601
A_435590_9XA_1227268_3 	A_435590_9 	A_1227268_3 	17.8141753371 	86.5823178198 	17.8141753371 	86.5823178198
A_435590_9XA_267747_3 	A_435590_9 	A_267747_3 	17.8141753371 	157.485614292 	17.8141753371 	154.353403393
A_435590_9XA_397291_3 	A_435590_9 	A_397291_3 	71.9335937706 	16.7713596232 	17.8141753371 	10.411622184
A_435590_9XA_592010_4 	A_435590_9 	A_592010_4 	17.8141753371 	25.7689463794 	17.8141753371 	20.0428739029
A_435590_9XA_717959_3 	A_435590_9 	A_717959_3 	17.8141753371 	74.9640409825 	17.8141753371 	58.3503866084
A_435590_9XA_857576_3 	A_435590_9 	A_857576_3 	17.8141753371 	84.3808455581 	17.8141753371 	61.8399334363
A_435590_9XA_944560_4 	A_435590_9 	A_944560_4 	17.8141753371 	89.4338124008 	17.8141753371 	85.6749235987
A_435590_9XA_997353_4 	A_435590_9 	A_997353_4 	17.8141753371 	70.6356690236 	17.8141753371 	70.6356690236
A_447454_3XA_1268240_3 	A_447454_3 	A_1268240_3 	45.5703013205 	88.2893748444 	48.829022168 	93.6925318894
A_447454_3XA_904296_3 	A_447454_3 	A_904296_3 	55.2375525741 	7.00433855074 	48.829022168 	12.8302444233
A_447454_3XA_999421_3 	A_447454_3 	A_999421_3 	45.2097825235 	72.4700157184 	48.829022168 	75.5233951232
A_457394_3XA_997894_4 	A_457394_3 	A_997894_4 	71.9332260583 	43.6171635914 	17.8136687039 	43.0367913625
A_457412_4XA_553220_3 	A_457412_4 	A_553220_3 	12.1202485049 	19.3993364383 	16.9457019805 	8.88257899999
A_457416_3XA_1035197_3 	A_457416_3 	A_1035197_3 	95.4226445758 	60.019681731 	95.1081764187 	60.019681731
A_457416_3XA_1268240_3 	A_457416_3 	A_1268240_3 	78.4148272059 	126.852641767 	95.1081764187 	93.6925318894
A_457416_3XA_447454_3 	A_457416_3 	A_447454_3 	99.378534759 	44.1572627929 	95.1081764187 	48.829022168
A_457416_3XA_592026_3 	A_457416_3 	A_592026_3 	101.784275931 	7.63206993399 	95.1081764187 	3.60196758494
A_457416_3XA_626369_3 	A_457416_3 	A_626369_3 	100.899087617 	6.51032475615 	95.1081764187 	2.39345230288
A_457416_3XA_904296_3 	A_457416_3 	A_904296_3 	93.3597565933 	25.3803521113 	95.1081764187 	12.8302444233
A_457416_3XA_999421_3 	A_457416_3 	A_999421_3 	92.270699639 	72.7721793391 	95.1081764187 	75.5233951232
A_468059_3XA_553207_3 	A_468059_3 	A_553207_3 	125.262884561 	116.673864791 	112.859178798 	120.344768182
A_469609_3XA_313596_4_model 	A_469609_3 	A_313596_4_model 	0.0 	74.7627044323 	2.38458450676 	67.2073111238
A_479436_6XA_665956_3 	A_479436_6 	A_665956_3 	109.716370573 	17.6181616053 	105.812782366 	3.58836940284
A_523794_5XA_1304880_3 	A_523794_5 	A_1304880_3 	86.4557058426 	9.58129209603 	87.1775203867 	1.28254505898
A_523794_5XA_997353_4 	A_523794_5 	A_997353_4 	54.1530238863 	69.4718887123 	87.1775203867 	70.6356690236
A_537011_5XA_1149865_7 	A_537011_5 	A_1149865_7 	79.2206471621 	130.735811303 	73.0927528114 	143.43487156
A_537011_5XA_1414720_3 	A_537011_5 	A_1414720_3 	112.90724642 	7.11649453726 	73.0927528114 	7.09094914168
A_537011_5XA_267747_3 	A_537011_5 	A_267747_3 	81.638785032 	147.17631048 	73.0927528114 	154.353403393
A_537013_3XA_1234871_3 	A_537013_3 	A_1234871_3 	10.6695765718 	6.12298149201 	1.27699415409 	15.508606901
A_537013_3XA_1235797_3 	A_537013_3 	A_1235797_3 	9.71573811338 	13.9785687346 	1.27699415409 	22.0694443632
A_537013_3XA_267747_3 	A_537013_3 	A_267747_3 	8.84233243531 	148.379632232 	1.27699415409 	154.353403393
A_546271_5XA_1400053_5 	A_546271_5 	A_1400053_5 	94.2217652368 	46.3077544287 	100.227801613 	54.3494132372
A_552395_3_modelXA_1077975_4 	A_552395_3_model 	A_1077975_4 	25.3270837384 	130.057520169 	16.1579856101 	128.148389783
A_552395_3_modelXA_1105030_3 	A_552395_3_model 	A_1105030_3 	30.5943181909 	7.60713906872 	16.1579856101 	19.877492208
A_552395_3_modelXA_267747_3 	A_552395_3_model 	A_267747_3 	21.812858819 	160.159896853 	16.1579856101 	154.353403393
A_552395_3_modelXA_457394_3 	A_552395_3_model 	A_457394_3 	22.0429398076 	17.8136687039 	16.1579856101 	17.8136687039
A_552395_3_modelXA_596320_3 	A_552395_3_model 	A_596320_3 	27.5388837031 	110.748766028 	16.1579856101 	97.6127807015
A_552395_3_modelXA_997830_4 	A_552395_3_model 	A_997830_4 	2.29815364923 	18.2049606213 	16.1579856101 	2.41581420921
A_552395_3_modelXA_997894_4 	A_552395_3_model 	A_997894_4 	35.8829465423 	20.3398533621 	16.1579856101 	43.0367913625
A_553174_6XA_1073372_3 	A_553174_6 	A_1073372_3 	74.5207925575 	1.76139623143 	74.5351177046 	2.39485497698
A_553175_3XA_1035197_3 	A_553175_3 	A_1035197_3 	4.26423525793 	59.8575927631 	32.1985560053 	60.019681731
A_553175_3XA_267747_3 	A_553175_3 	A_267747_3 	32.1985560053 	152.313084777 	32.1985560053 	154.353403393
A_553175_3XA_620833_3 	A_553175_3 	A_620833_3 	29.3295350639 	114.771636191 	32.1985560053 	117.271730005
A_553177_6XA_1105030_3 	A_553177_6 	A_1105030_3 	72.9588452251 	15.6234396745 	27.8995483491 	19.877492208
A_553177_6XA_553178_3 	A_553177_6 	A_553178_3 	-1.31670351412e-25 	32.521379549 	27.8995483491 	14.5910863199
A_553178_3XA_1105030_3 	A_553178_3 	A_1105030_3 	53.0965492905 	13.4673149977 	14.5910863199 	19.877492208
A_553178_3XA_1160721_7 	A_553178_3 	A_1160721_7 	48.1796004091 	3.56981336903 	14.5910863199 	9.4465812583
A_553178_3XA_537011_5 	A_553178_3 	A_537011_5 	39.5712383991 	72.1618776718 	14.5910863199 	73.0927528114
A_553191_3XA_1035187_4 	A_553191_3 	A_1035187_4 	75.2675252596 	2.1894398192 	62.7830861704 	3.62233176535
A_553191_3XA_267747_3 	A_553191_3 	A_267747_3 	68.6368366949 	155.030001676 	62.7830861704 	154.353403393
A_553206_4XA_553207_3 	A_553206_4 	A_553207_3 	14.0158519506 	120.344768182 	19.4600963475 	120.344768182
A_553206_4XA_748671_3 	A_553206_4 	A_748671_3 	17.3779181134 	24.6831356116 	19.4600963475 	24.224237003
A_553220_3XA_1514668_3_model 	A_553220_3 	A_1514668_3_model 	20.0774061303 	4.63803619589 	8.88257899999 	7.62721135959
A_562981_3XA_1076135_3 	A_562981_3 	A_1076135_3 	11.0490475182 	224.670871082 	14.5931177728 	187.733921963
A_562981_3XA_1227268_3 	A_562981_3 	A_1227268_3 	18.2009022674 	86.4079748057 	14.5931177728 	86.5823178198
A_562981_3XA_267747_3 	A_562981_3 	A_267747_3 	9.96898118724 	170.037669962 	14.5931177728 	154.353403393
A_562981_3XA_862512_3 	A_562981_3 	A_862512_3 	10.3942365829 	24.2970460922 	14.5931177728 	26.1459817409
A_575593_3XA_879304_3 	A_575593_3 	A_879304_3 	9.14493904842 	19.3601655546 	16.4575444641 	2.3925429573
A_575604_3XA_1035187_4 	A_575604_3 	A_1035187_4 	18.2323614036 	12.5824945333 	25.4832714542 	3.62233176535
A_575604_3XA_1035197_3 	A_575604_3 	A_1035197_3 	26.3157009118 	60.00419797 	25.4832714542 	60.019681731
A_575604_3XA_1514668_3_model 	A_575604_3 	A_1514668_3_model 	26.5673787868 	4.12378776057 	25.4832714542 	7.62721135959
A_575604_3XA_267747_3 	A_575604_3 	A_267747_3 	21.8939655804 	159.568708079 	25.4832714542 	154.353403393
A_575604_3XA_620833_3 	A_575604_3 	A_620833_3 	8.25043076274 	172.403044804 	25.4832714542 	117.271730005
A_575604_3XA_699246_3 	A_575604_3 	A_699246_3 	16.7999533534 	12.2331770253 	25.4832714542 	1.22331770253
A_585394_18_modelXA_457412_4 	A_585394_18_model 	A_457412_4 	43.5323266189 	3.04827589708 	23.8948339697 	16.9457019805
A_585394_18_modelXA_999417_3 	A_585394_18_model 	A_999417_3 	23.3180398462 	134.604220054 	23.8948339697 	113.412682279
A_592010_4XA_1203556_3 	A_592010_4 	A_1203556_3 	31.5660290537 	6.65314633018 	20.0428739029 	19.8774037601
A_592010_4XA_1227268_3 	A_592010_4 	A_1227268_3 	23.2209314211 	85.4340622358 	20.0428739029 	86.5823178198
A_592010_4XA_537013_3 	A_592010_4 	A_537013_3 	10.2983418884 	10.2022555494 	20.0428739029 	1.27699415409
A_592010_4XA_762963_3 	A_592010_4 	A_762963_3 	30.9001170772 	24.2389547729 	20.0428739029 	31.4884377538
A_592010_4XA_944560_4 	A_592010_4 	A_944560_4 	23.9009564093 	94.0767289589 	20.0428739029 	85.6749235987
A_592010_4XA_997353_4 	A_592010_4 	A_997353_4 	20.9566049814 	70.6342896305 	20.0428739029 	70.6356690236
A_592026_3XA_1035197_3 	A_592026_3 	A_1035197_3 	3.01554867372 	60.0093552062 	3.60196758494 	60.019681731
A_592026_3XA_267747_3 	A_592026_3 	A_267747_3 	4.89049890381 	158.013683579 	3.60196758494 	154.353403393
A_596320_3XA_1073372_3 	A_596320_3 	A_1073372_3 	108.746717434 	14.4279699688 	97.6127807015 	2.39485497698
A_596320_3XA_1115803_3 	A_596320_3 	A_1115803_3 	127.979923523 	19.5697764042 	97.6127807015 	123.628337501
A_596320_3XA_457394_3 	A_596320_3 	A_457394_3 	111.547834124 	17.8136687039 	97.6127807015 	17.8136687039
A_596320_3XA_762948_4 	A_596320_3 	A_762948_4 	123.730556265 	6.17185631306 	97.6127807015 	20.8927089422
A_596320_3XA_997894_4 	A_596320_3 	A_997894_4 	121.701936722 	49.2758357447 	97.6127807015 	43.0367913625
A_596330_3XA_1268240_3 	A_596330_3 	A_1268240_3 	0.289501674284 	93.493676112 	1.23036792431 	93.6925318894
A_596330_3XA_447454_3 	A_596330_3 	A_447454_3 	0.66189702733 	48.6714887191 	1.23036792431 	48.829022168
A_596330_3XA_457416_3 	A_596330_3 	A_457416_3 	7.01500793893 	91.9113179638 	1.23036792431 	95.1081764187
A_596330_3XA_626369_3 	A_596330_3 	A_626369_3 	2.46073584862 	-7.42722000418e-13 	1.23036792431 	2.39345230288
A_596330_3XA_904296_3 	A_596330_3 	A_904296_3 	12.3036792431 	0.526797732827 	1.23036792431 	12.8302444233
A_596330_3XA_904306_3 	A_596330_3 	A_904306_3 	3.69110377293 	0.0 	1.23036792431 	3.58194406475
A_596330_3XA_999421_3 	A_596330_3 	A_999421_3 	0.0809501718818 	75.5101999267 	1.23036792431 	75.5233951232
A_620833_3XA_1035187_4 	A_620833_3 	A_1035187_4 	128.77103635 	0.0 	117.271730005 	3.62233176535
A_620833_3XA_267747_3 	A_620833_3 	A_267747_3 	175.697753757 	102.899773279 	117.271730005 	154.353403393
A_620833_3XA_388919_9 	A_620833_3 	A_388919_9 	126.494780657 	0.0 	117.271730005 	3.57687689757
A_620833_3XA_553206_4 	A_620833_3 	A_553206_4 	177.727343023 	0.0 	117.271730005 	19.4600963475
A_626369_3XA_1268240_3 	A_626369_3 	A_1268240_3 	0.708249615847 	123.623474532 	2.39345230288 	93.6925318894
A_626369_3XA_447454_3 	A_626369_3 	A_447454_3 	-1.66377077681e-13 	52.4368206684 	2.39345230288 	48.829022168
A_626369_3XA_904296_3 	A_626369_3 	A_904296_3 	9.59505633702 	4.31296880144 	2.39345230288 	12.8302444233
A_626369_3XA_999421_3 	A_626369_3 	A_999421_3 	2.08682945552e-12 	84.8593808874 	2.39345230288 	75.5233951232
A_635013_3XA_1077975_4 	A_635013_3 	A_1077975_4 	11.6064068135 	126.59247974 	2.38864222342 	128.148389783
A_635013_3XA_1105030_3 	A_635013_3 	A_1105030_3 	12.0191590433 	9.27975944194 	2.38864222342 	19.877492208
A_635013_3XA_1197728_3 	A_635013_3 	A_1197728_3 	1.83452300231 	63.6905915761 	2.38864222342 	63.69184768
A_635013_3XA_1235815_4 	A_635013_3 	A_1235815_4 	1.98160822255 	46.3901629314 	2.38864222342 	46.3929172715
A_635013_3XA_1332188_3 	A_635013_3 	A_1332188_3 	1.51570407232 	36.8896643112 	2.38864222342 	36.8896643112
A_635013_3XA_267747_3 	A_635013_3 	A_267747_3 	8.5962578466 	149.310415402 	2.38864222342 	154.353403393
A_635013_3XA_457394_3 	A_635013_3 	A_457394_3 	4.86916383167 	71.9332260583 	2.38864222342 	17.8136687039
A_635013_3XA_552395_3_model 	A_635013_3 	A_552395_3_model 	6.31088724177e-30 	17.3548734331 	2.38864222342 	16.1579856101
A_635013_3XA_596320_3 	A_635013_3 	A_596320_3 	8.47902588385 	96.1791916552 	2.38864222342 	97.6127807015
A_635013_3XA_679201_3 	A_635013_3 	A_679201_3 	3.76046866976 	125.278343317 	2.38864222342 	126.132923418
A_635013_3XA_713605_5 	A_635013_3 	A_713605_5 	5.07586472476 	2.74649812762e-26 	2.38864222342 	3.87438055954
A_635013_3XA_857291_3 	A_635013_3 	A_857291_3 	1.83871948572 	63.7495359051 	2.38864222342 	63.7648148707
A_635013_3XA_871541_3 	A_635013_3 	A_871541_3 	8.45594660254 	94.020487719 	2.38864222342 	95.5096417611
A_635013_3XA_888056_4 	A_635013_3 	A_888056_4 	11.7609827501 	115.815223539 	2.38864222342 	115.248285445
A_635013_3XA_925409_4 	A_635013_3 	A_925409_4 	4.76389509041 	89.5414585531 	2.38864222342 	90.0870500303
A_635013_3XA_997894_4 	A_635013_3 	A_997894_4 	12.7079004258 	30.9861827316 	2.38864222342 	43.0367913625
A_649742_3XA_1226322_3 	A_649742_3 	A_1226322_3 	17.9898076361 	17.4003096797 	19.8774100331 	10.4482763971
A_649760_3XA_267747_3 	A_649760_3 	A_267747_3 	70.3496679681 	148.784181128 	70.3496679681 	154.353403393
A_649760_3XA_553206_4 	A_649760_3 	A_553206_4 	70.3496679681 	18.490751119 	70.3496679681 	19.4600963475
A_649760_3XA_748671_3 	A_649760_3 	A_748671_3 	70.3496679681 	23.9765934927 	70.3496679681 	24.224237003
A_663917_3_modelXA_267747_3 	A_663917_3_model 	A_267747_3 	134.088751208 	113.166447958 	123.627647296 	154.353403393
A_665946_3XA_1414720_3 	A_665946_3 	A_1414720_3 	113.286254037 	17.2959607967 	96.6712981155 	7.09094914168
A_665946_3XA_537011_5 	A_665946_3 	A_537011_5 	101.741944772 	40.9725451626 	96.6712981155 	73.0927528114
A_679199_3XA_1316937_3 	A_679199_3 	A_1316937_3 	57.8001325553 	31.128900652 	57.8001325553 	31.7636357316
A_679201_3XA_1077975_4 	A_679201_3 	A_1077975_4 	117.304542005 	114.069701247 	126.132923418 	128.148389783
A_679201_3XA_1105030_3 	A_679201_3 	A_1105030_3 	127.952728702 	23.3968779749 	126.132923418 	19.877492208
A_679201_3XA_1321817_3 	A_679201_3 	A_1321817_3 	127.952728702 	10.409175935 	126.132923418 	14.6511250878
A_679201_3XA_267747_3 	A_679201_3 	A_267747_3 	107.712701056 	159.961505538 	126.132923418 	154.353403393
A_679201_3XA_457394_3 	A_679201_3 	A_457394_3 	126.658034842 	17.8136687039 	126.132923418 	17.8136687039
A_679201_3XA_552395_3_model 	A_679201_3 	A_552395_3_model 	123.39998798 	28.4170942018 	126.132923418 	16.1579856101
A_679201_3XA_596320_3 	A_679201_3 	A_596320_3 	105.162816042 	106.38664557 	126.132923418 	97.6127807015
A_679201_3XA_997830_4 	A_679201_3 	A_997830_4 	127.039259995 	9.89046849606 	126.132923418 	2.41581420921
A_679201_3XA_997894_4 	A_679201_3 	A_997894_4 	121.092950101 	55.3730655028 	126.132923418 	43.0367913625
A_680646_3XA_1105030_3 	A_680646_3 	A_1105030_3 	17.0956126048 	22.2346764874 	22.6673947598 	19.877492208
A_680646_3XA_1519439_3_model 	A_680646_3 	A_1519439_3_model 	9.25176192451 	16.812832409 	22.6673947598 	6.40991737032
A_680646_3XA_267747_3 	A_680646_3 	A_267747_3 	6.96555714422 	166.529044826 	22.6673947598 	154.353403393
A_680646_3XA_553177_6 	A_680646_3 	A_553177_6 	17.3600110072 	72.9588452251 	22.6673947598 	27.8995483491
A_680646_3XA_553178_3 	A_680646_3 	A_553178_3 	15.3781131209 	53.1195455642 	22.6673947598 	14.5910863199
A_680646_3XA_866778_4 	A_680646_3 	A_866778_4 	13.3375195065 	81.7129312995 	22.6673947598 	62.2460612132
A_699246_3XA_1035187_4 	A_699246_3 	A_1035187_4 	3.66995310758 	-5.71924156285e-30 	1.22331770253 	3.62233176535
A_699246_3XA_1076135_3 	A_699246_3 	A_1076135_3 	12.2331770253 	186.155275732 	1.22331770253 	187.733921963
A_699246_3XA_267747_3 	A_699246_3 	A_267747_3 	8.43604466124 	150.292821076 	1.22331770253 	154.353403393
A_706433_3XA_267747_3 	A_706433_3 	A_267747_3 	4.4713419824 	158.419484694 	6.30304322756 	154.353403393
A_706434_3XA_457412_4 	A_706434_3 	A_457412_4 	51.121909768 	33.0700069523 	46.4068082187 	16.9457019805
A_706434_3XA_887898_3 	A_706434_3 	A_887898_3 	48.5112379334 	74.5333226751 	46.4068082187 	77.9553763902
A_710696_3XA_1176165_3 	A_710696_3 	A_1176165_3 	123.628625903 	1.34674333739e-26 	123.628625903 	70.2848651731
A_713605_5XA_1077975_4 	A_713605_5 	A_1077975_4 	19.4831013862 	130.016325565 	3.87438055954 	128.148389783
A_713605_5XA_1105030_3 	A_713605_5 	A_1105030_3 	21.5345468995 	0.0 	3.87438055954 	19.877492208
A_713605_5XA_1235815_4 	A_713605_5 	A_1235815_4 	3.46808097056 	46.3920736749 	3.87438055954 	46.3929172715
A_713605_5XA_1321817_3 	A_713605_5 	A_1321817_3 	17.178294115 	8.52012116154 	3.87438055954 	14.6511250878
A_713605_5XA_267747_3 	A_713605_5 	A_267747_3 	13.6672466486 	160.362183122 	3.87438055954 	154.353403393
