ModelName 	ObjFuntionSpeciesA 	ObjFunctionSpeceisB 	GRSpeciesAFull 	GRSpeciesBFull 	GRASolo 	GRBSolo
A_1236489_4XA_1203619_3 	A_1236489_4 	A_1203619_3 	7.20783428353 	3.70007245667 	7.20783428353 	3.08640107902
A_1268240_3XA_999421_3 	A_1268240_3 	A_999421_3 	1.77418948207 	10.5884118096 	9.53613968008 	9.37834099553
A_1296619_3XA_176279_9 	A_1296619_3 	A_176279_9 	7.92490595683 	20.3295929847 	8.10229837114 	19.6754171208
A_1321775_3XA_1476577_3 	A_1321775_3 	A_1476577_3 	7.22449027069 	5.34146752889 	12.4536107364 	0.118775713882
A_1321817_3XA_1077975_4 	A_1321817_3 	A_1077975_4 	0.0 	24.7256579876 	1.5730350624 	24.7256579876
A_1321817_3XA_1105030_3 	A_1321817_3 	A_1105030_3 	14.2301474964 	0.0 	1.5730350624 	12.4270826445
A_1321817_3XA_1235797_3 	A_1321817_3 	A_1235797_3 	1.95622596158 	2.26575368791 	1.5730350624 	2.97037637062
A_1321817_3XA_1414720_3 	A_1321817_3 	A_1414720_3 	2.83674632411 	10.40513046 	1.5730350624 	0.709094914168
A_1321817_3XA_267747_3 	A_1321817_3 	A_267747_3 	0.0 	24.7255086097 	1.5730350624 	24.7255086097
A_1321817_3XA_537011_5 	A_1321817_3 	A_537011_5 	2.56522515571 	14.928339375 	1.5730350624 	8.68963475561
A_1321817_3XA_537013_3 	A_1321817_3 	A_537013_3 	0.356206644418 	1.54435159439 	1.5730350624 	0.127699415409
A_1321817_3XA_552395_3_model 	A_1321817_3 	A_552395_3_model 	-4.81394478802e-26 	14.9808487324 	1.5730350624 	12.3720208349
A_1321817_3XA_997830_4 	A_1321817_3 	A_997830_4 	0.13023031854 	2.66060234938 	1.5730350624 	0.241581420921
A_1332188_3XA_1077975_4 	A_1332188_3 	A_1077975_4 	3.57005642621 	24.1407023596 	3.68896643112 	24.7256579876
A_1332188_3XA_1105030_3 	A_1332188_3 	A_1105030_3 	3.68896643112 	12.3437519399 	3.68896643112 	12.4270826445
A_1332188_3XA_1235815_4 	A_1332188_3 	A_1235815_4 	2.71768371073 	6.40793751026 	3.68896643112 	6.40793751026
A_1332188_3XA_1321817_3 	A_1332188_3 	A_1321817_3 	3.68896643112 	1.53634110033 	3.68896643112 	1.5730350624
A_1332188_3XA_267747_3 	A_1332188_3 	A_267747_3 	3.57005642621 	24.1405565157 	3.68896643112 	24.7255086097
A_1332188_3XA_457394_3 	A_1332188_3 	A_457394_3 	3.68896643112 	1.78136687039 	3.68896643112 	1.78136687039
A_1332188_3XA_552395_3_model 	A_1332188_3 	A_552395_3_model 	3.68896643112 	12.2822528455 	3.68896643112 	12.3720208349
A_1332188_3XA_596320_3 	A_1332188_3 	A_596320_3 	3.57005642621 	14.4854195238 	3.68896643112 	15.2048471668
A_1332188_3XA_679201_3 	A_1332188_3 	A_679201_3 	3.68896643112 	28.522483109 	3.68896643112 	30.5091313735
A_1332188_3XA_713605_5 	A_1332188_3 	A_713605_5 	3.68896643112 	1.64143706619 	3.68896643112 	1.7285697881
A_1332188_3XA_857291_3 	A_1332188_3 	A_857291_3 	2.7700835678 	6.37648148707 	3.68896643112 	6.37648148707
A_1332188_3XA_871541_3 	A_1332188_3 	A_871541_3 	3.57005642621 	24.1407106591 	3.68896643112 	24.7256664882
A_1332188_3XA_888056_4 	A_1332188_3 	A_888056_4 	3.68896643112 	28.522483109 	3.68896643112 	32.2114495402
A_1332188_3XA_925409_4 	A_1332188_3 	A_925409_4 	3.57005642621 	11.8685278155 	3.68896643112 	12.4579858549
A_1332188_3XA_997830_4 	A_1332188_3 	A_997830_4 	3.68896643112 	0.153294595523 	3.68896643112 	0.241581420921
A_1332188_3XA_997894_4 	A_1332188_3 	A_997894_4 	3.64688176735 	24.0154438901 	3.68896643112 	24.4644587377
A_1339350_3XA_267747_3 	A_1339350_3 	A_267747_3 	1.52959854973e-14 	24.7255086097 	1.78140740078 	24.7255086097
A_1339350_3XA_537011_5 	A_1339350_3 	A_537011_5 	6.19503108932 	6.16755717314 	1.78140740077 	8.68963475561
A_1381118_3XA_457416_3 	A_1381118_3 	A_457416_3 	0.0 	32.2114495402 	16.2046259263 	32.2114495402
A_1400053_5XA_1203573_3 	A_1400053_5 	A_1203573_3 	15.7192132861 	2.28794021113 	7.42675123239 	3.05338917297
A_1414719_3XA_1095745_3 	A_1414719_3 	A_1095745_3 	2.08006843489e-26 	24.9158442204 	13.9834631044 	24.9158442204
A_1414719_3XA_1227268_3 	A_1414719_3 	A_1227268_3 	20.0253547059 	4.70015524866 	13.9834631044 	12.3624465325
A_1414719_3XA_267747_3 	A_1414719_3 	A_267747_3 	20.0253547059 	4.70027226254 	13.9834631044 	24.7255086097
A_1414719_3XA_562981_3 	A_1414719_3 	A_562981_3 	20.0253547059 	0.273763057459 	13.9834631044 	2.23830004903
A_1414719_3XA_862512_3 	A_1414719_3 	A_862512_3 	24.7256547493 	0.0 	13.9834631044 	3.08901330302
A_1459803_3_modelXA_267747_3 	A_1459803_3_model 	A_267747_3 	2.06742552115e-25 	24.7255086097 	21.7120760263 	24.7255086098
A_1476577_3XA_1077975_4 	A_1476577_3 	A_1077975_4 	6.26226937598 	24.7256579876 	0.118775713882 	24.7256579876
A_1476577_3XA_1105030_3 	A_1476577_3 	A_1105030_3 	5.34136864679 	7.2253137363 	0.118775713882 	12.4270826445
A_1476577_3XA_1197728_3 	A_1476577_3 	A_1197728_3 	0.0514335987595 	7.7830940859 	0.118775713882 	7.78309408591
A_1476577_3XA_1235815_4 	A_1476577_3 	A_1235815_4 	0.0628605504162 	6.40793751026 	0.118775713882 	6.40793751026
A_1476577_3XA_1332188_3 	A_1476577_3 	A_1332188_3 	0.0321148621562 	3.68245664005 	0.118775713882 	3.68896643112
A_1476577_3XA_267747_3 	A_1476577_3 	A_267747_3 	2.72763072993 	24.7255086097 	0.118775713882 	24.7255086097
A_1476577_3XA_457394_3 	A_1476577_3 	A_457394_3 	0.952550325082 	1.78136687039 	0.118775713882 	1.78136687039
A_1476577_3XA_552395_3_model 	A_1476577_3 	A_552395_3_model 	-1.19828717693e-17 	12.3720208349 	0.118775713882 	12.3720208349
A_1476577_3XA_596320_3 	A_1476577_3 	A_596320_3 	2.65571599046 	15.2048471668 	0.118775713882 	15.2048471668
A_1476577_3XA_635013_3 	A_1476577_3 	A_635013_3 	-1.56166052675e-15 	0.238864222342 	0.118775713882 	0.238864222342
A_1476577_3XA_679201_3 	A_1476577_3 	A_679201_3 	1.62359421325 	30.5091313735 	0.118775713882 	30.5091313735
A_1476577_3XA_713605_5 	A_1476577_3 	A_713605_5 	3.27487177301e-15 	1.7285697881 	0.118775713882 	1.7285697881
A_1476577_3XA_754027_3 	A_1476577_3 	A_754027_3 	1.23817264429 	12.3625521468 	0.118775713882 	12.3625521468
A_1476577_3XA_857291_3 	A_1476577_3 	A_857291_3 	0.0640725692559 	6.37648148707 	0.118775713882 	6.37648148707
A_1476577_3XA_871541_3 	A_1476577_3 	A_871541_3 	2.38100947999 	24.7256664882 	0.118775713882 	24.7256664882
A_1476577_3XA_888056_4 	A_1476577_3 	A_888056_4 	8.65883019434e-17 	32.2114495402 	0.118775713882 	32.2114495402
A_1476577_3XA_925409_4 	A_1476577_3 	A_925409_4 	6.26226937598 	12.4579858549 	0.118775713882 	12.4579858549
A_1476577_3XA_997894_4 	A_1476577_3 	A_997894_4 	10.9915732724 	14.6784620557 	0.118775713882 	24.4644587377
A_1479623_3XA_1105029_3 	A_1479623_3 	A_1105029_3 	32.2114495402 	-1.87812004315e-26 	24.7256098166 	12.5110879663
A_1514668_3_modelXA_1035187_4 	A_1514668_3_model 	A_1035187_4 	0.0 	1.91695964527 	0.943866038072 	0.362233176535
A_1514668_3_modelXA_1035197_3 	A_1514668_3_model 	A_1035197_3 	0.994935623955 	6.40765345801 	0.943866038072 	6.41908338184
A_1514668_3_modelXA_1076135_3 	A_1514668_3_model 	A_1076135_3 	0.0 	32.2114495402 	0.943866038072 	32.2114495402
A_1514668_3_modelXA_1077975_4 	A_1514668_3_model 	A_1077975_4 	9.18160757465e-14 	32.2114495402 	0.943866038072 	24.7256579876
A_1514668_3_modelXA_1097667_3 	A_1514668_3_model 	A_1097667_3 	0.0 	32.2114495402 	0.943866038072 	31.5489064563
